Target ID,Iteration,EMP voltage [V],Glitch offset [ns],Glitch width [ns],xPos [mm],yPos [mm],zPos [mm],Peak Voltage Chip Shouter,Peak Voltage Probe,Peak Width,Area under pulse,Rawdata Filename
,2,150,0,150,66.0,154.9,14,109197.66,1784.7358,15,102800.4,"<_io.TextIOWrapper name='C:\\ProsjektOppgave\\emfi-studies\\_results_ZCentral\\20231110-134141\\raw_dumps\\150V\\width_150offset_0\\150_66.0,154.9,14_2.csv' mode='w' encoding='utf-8'>"
,3,150,0,150,66.0,154.9,14,109197.66,1788.6497,14,102839.53,"<_io.TextIOWrapper name='C:\\ProsjektOppgave\\emfi-studies\\_results_ZCentral\\20231110-134141\\raw_dumps\\150V\\width_150offset_0\\150_66.0,154.9,14_3.csv' mode='w' encoding='utf-8'>"
,4,150,0,150,66.0,154.9,14,109589.05,1800.3914,15,104019.56,"<_io.TextIOWrapper name='C:\\ProsjektOppgave\\emfi-studies\\_results_ZCentral\\20231110-134141\\raw_dumps\\150V\\width_150offset_0\\150_66.0,154.9,14_4.csv' mode='w' encoding='utf-8'>"
,5,150,0,150,66.0,154.9,14,111545.984,1843.4442,14,102334.63,"<_io.TextIOWrapper name='C:\\ProsjektOppgave\\emfi-studies\\_results_ZCentral\\20231110-134141\\raw_dumps\\150V\\width_150offset_0\\150_66.0,154.9,14_5.csv' mode='w' encoding='utf-8'>"
,6,150,0,150,66.0,154.9,14,110371.81,1816.047,14,99982.38,"<_io.TextIOWrapper name='C:\\ProsjektOppgave\\emfi-studies\\_results_ZCentral\\20231110-134141\\raw_dumps\\150V\\width_150offset_0\\150_66.0,154.9,14_6.csv' mode='w' encoding='utf-8'>"
,7,150,0,150,66.0,154.9,14,109980.43,1800.3914,14,103790.6,"<_io.TextIOWrapper name='C:\\ProsjektOppgave\\emfi-studies\\_results_ZCentral\\20231110-134141\\raw_dumps\\150V\\width_150offset_0\\150_66.0,154.9,14_7.csv' mode='w' encoding='utf-8'>"
,8,150,0,150,66.0,154.9,14,111154.6,1812.133,14,100493.16,"<_io.TextIOWrapper name='C:\\ProsjektOppgave\\emfi-studies\\_results_ZCentral\\20231110-134141\\raw_dumps\\150V\\width_150offset_0\\150_66.0,154.9,14_8.csv' mode='w' encoding='utf-8'>"
,9,150,0,150,66.0,154.9,14,109589.05,1800.3914,14,104739.734,"<_io.TextIOWrapper name='C:\\ProsjektOppgave\\emfi-studies\\_results_ZCentral\\20231110-134141\\raw_dumps\\150V\\width_150offset_0\\150_66.0,154.9,14_9.csv' mode='w' encoding='utf-8'>"
,0,150,0,150,66.0,154.9,16,109589.05,1502.9354,14,88446.19,"<_io.TextIOWrapper name='C:\\ProsjektOppgave\\emfi-studies\\_results_ZCentral\\20231110-134141\\raw_dumps\\150V\\width_150offset_0\\150_66.0,154.9,16_0.csv' mode='w' encoding='utf-8'>"
,1,150,0,150,66.0,154.9,16,107632.09,1483.366,15,87892.37,"<_io.TextIOWrapper name='C:\\ProsjektOppgave\\emfi-studies\\_results_ZCentral\\20231110-134141\\raw_dumps\\150V\\width_150offset_0\\150_66.0,154.9,16_1.csv' mode='w' encoding='utf-8'>"
,2,150,0,150,66.0,154.9,16,110371.81,1518.591,15,86048.92,"<_io.TextIOWrapper name='C:\\ProsjektOppgave\\emfi-studies\\_results_ZCentral\\20231110-134141\\raw_dumps\\150V\\width_150offset_0\\150_66.0,154.9,16_2.csv' mode='w' encoding='utf-8'>"
,3,150,0,150,66.0,154.9,16,107632.09,1479.452,15,87534.24,"<_io.TextIOWrapper name='C:\\ProsjektOppgave\\emfi-studies\\_results_ZCentral\\20231110-134141\\raw_dumps\\150V\\width_150offset_0\\150_66.0,154.9,16_3.csv' mode='w' encoding='utf-8'>"
,4,150,0,150,66.0,154.9,16,109589.05,1495.1077,15,88273.984,"<_io.TextIOWrapper name='C:\\ProsjektOppgave\\emfi-studies\\_results_ZCentral\\20231110-134141\\raw_dumps\\150V\\width_150offset_0\\150_66.0,154.9,16_4.csv' mode='w' encoding='utf-8'>"
,5,150,0,150,66.0,154.9,16,110763.21,1522.5049,14,86900.2,"<_io.TextIOWrapper name='C:\\ProsjektOppgave\\emfi-studies\\_results_ZCentral\\20231110-134141\\raw_dumps\\150V\\width_150offset_0\\150_66.0,154.9,16_5.csv' mode='w' encoding='utf-8'>"
,6,150,0,150,66.0,154.9,16,109197.66,1514.6771,14,87931.51,"<_io.TextIOWrapper name='C:\\ProsjektOppgave\\emfi-studies\\_results_ZCentral\\20231110-134141\\raw_dumps\\150V\\width_150offset_0\\150_66.0,154.9,16_6.csv' mode='w' encoding='utf-8'>"
,7,150,0,150,66.0,154.9,16,108806.26,1495.1077,15,86839.52,"<_io.TextIOWrapper name='C:\\ProsjektOppgave\\emfi-studies\\_results_ZCentral\\20231110-134141\\raw_dumps\\150V\\width_150offset_0\\150_66.0,154.9,16_7.csv' mode='w' encoding='utf-8'>"
,8,150,0,150,66.0,154.9,16,111545.984,1522.5049,14,86847.35,"<_io.TextIOWrapper name='C:\\ProsjektOppgave\\emfi-studies\\_results_ZCentral\\20231110-134141\\raw_dumps\\150V\\width_150offset_0\\150_66.0,154.9,16_8.csv' mode='w' encoding='utf-8'>"
,9,150,0,150,66.0,154.9,16,109980.43,1514.6771,14,88908.02,"<_io.TextIOWrapper name='C:\\ProsjektOppgave\\emfi-studies\\_results_ZCentral\\20231110-134141\\raw_dumps\\150V\\width_150offset_0\\150_66.0,154.9,16_9.csv' mode='w' encoding='utf-8'>"
,0,150,0,150,66.0,154.9,18,110763.21,1236.7906,14,70610.56,"<_io.TextIOWrapper name='C:\\ProsjektOppgave\\emfi-studies\\_results_ZCentral\\20231110-134141\\raw_dumps\\150V\\width_150offset_0\\150_66.0,154.9,18_0.csv' mode='w' encoding='utf-8'>"
,1,150,0,150,66.0,154.9,18,111154.6,1252.4462,13,71379.64,"<_io.TextIOWrapper name='C:\\ProsjektOppgave\\emfi-studies\\_results_ZCentral\\20231110-134141\\raw_dumps\\150V\\width_150offset_0\\150_66.0,154.9,18_1.csv' mode='w' encoding='utf-8'>"
,2,150,0,150,66.0,154.9,18,111154.6,1244.6184,13,70362.04,"<_io.TextIOWrapper name='C:\\ProsjektOppgave\\emfi-studies\\_results_ZCentral\\20231110-134141\\raw_dumps\\150V\\width_150offset_0\\150_66.0,154.9,18_2.csv' mode='w' encoding='utf-8'>"
,3,150,0,150,66.0,154.9,18,109589.05,1221.135,14,71358.125,"<_io.TextIOWrapper name='C:\\ProsjektOppgave\\emfi-studies\\_results_ZCentral\\20231110-134141\\raw_dumps\\150V\\width_150offset_0\\150_66.0,154.9,18_3.csv' mode='w' encoding='utf-8'>"
,4,150,0,150,66.0,154.9,18,111154.6,1240.7045,14,71559.69,"<_io.TextIOWrapper name='C:\\ProsjektOppgave\\emfi-studies\\_results_ZCentral\\20231110-134141\\raw_dumps\\150V\\width_150offset_0\\150_66.0,154.9,18_4.csv' mode='w' encoding='utf-8'>"
,5,150,0,150,66.0,154.9,18,111154.6,1244.6184,14,71185.91,"<_io.TextIOWrapper name='C:\\ProsjektOppgave\\emfi-studies\\_results_ZCentral\\20231110-134141\\raw_dumps\\150V\\width_150offset_0\\150_66.0,154.9,18_5.csv' mode='w' encoding='utf-8'>"
,6,150,0,150,66.0,154.9,18,111154.6,1232.8767,15,69565.56,"<_io.TextIOWrapper name='C:\\ProsjektOppgave\\emfi-studies\\_results_ZCentral\\20231110-134141\\raw_dumps\\150V\\width_150offset_0\\150_66.0,154.9,18_6.csv' mode='w' encoding='utf-8'>"
,7,150,0,150,66.0,154.9,18,111545.984,1240.7045,14,70663.41,"<_io.TextIOWrapper name='C:\\ProsjektOppgave\\emfi-studies\\_results_ZCentral\\20231110-134141\\raw_dumps\\150V\\width_150offset_0\\150_66.0,154.9,18_7.csv' mode='w' encoding='utf-8'>"
,8,150,0,150,66.0,154.9,18,110763.21,1248.5323,14,71704.5,"<_io.TextIOWrapper name='C:\\ProsjektOppgave\\emfi-studies\\_results_ZCentral\\20231110-134141\\raw_dumps\\150V\\width_150offset_0\\150_66.0,154.9,18_8.csv' mode='w' encoding='utf-8'>"
,9,150,0,150,66.0,154.9,18,108806.26,1213.3073,15,72035.22,"<_io.TextIOWrapper name='C:\\ProsjektOppgave\\emfi-studies\\_results_ZCentral\\20231110-134141\\raw_dumps\\150V\\width_150offset_0\\150_66.0,154.9,18_9.csv' mode='w' encoding='utf-8'>"
,0,150,0,150,66.0,154.9,20,109980.43,1009.7847,13,60692.758,"<_io.TextIOWrapper name='C:\\ProsjektOppgave\\emfi-studies\\_results_ZCentral\\20231110-134141\\raw_dumps\\150V\\width_150offset_0\\150_66.0,154.9,20_0.csv' mode='w' encoding='utf-8'>"
,1,150,0,150,66.0,154.9,20,111154.6,1017.61255,15,61074.363,"<_io.TextIOWrapper name='C:\\ProsjektOppgave\\emfi-studies\\_results_ZCentral\\20231110-134141\\raw_dumps\\150V\\width_150offset_0\\150_66.0,154.9,20_1.csv' mode='w' encoding='utf-8'>"
,2,150,0,150,66.0,154.9,20,109980.43,1013.6986,14,60581.207,"<_io.TextIOWrapper name='C:\\ProsjektOppgave\\emfi-studies\\_results_ZCentral\\20231110-134141\\raw_dumps\\150V\\width_150offset_0\\150_66.0,154.9,20_2.csv' mode='w' encoding='utf-8'>"
,3,150,0,150,66.0,154.9,20,111937.375,1025.4403,15,61880.63,"<_io.TextIOWrapper name='C:\\ProsjektOppgave\\emfi-studies\\_results_ZCentral\\20231110-134141\\raw_dumps\\150V\\width_150offset_0\\150_66.0,154.9,20_3.csv' mode='w' encoding='utf-8'>"
,4,150,0,150,66.0,154.9,20,109589.05,1005.87085,15,60874.758,"<_io.TextIOWrapper name='C:\\ProsjektOppgave\\emfi-studies\\_results_ZCentral\\20231110-134141\\raw_dumps\\150V\\width_150offset_0\\150_66.0,154.9,20_4.csv' mode='w' encoding='utf-8'>"
,5,150,0,150,66.0,154.9,20,109197.66,998.043,14,60949.125,"<_io.TextIOWrapper name='C:\\ProsjektOppgave\\emfi-studies\\_results_ZCentral\\20231110-134141\\raw_dumps\\150V\\width_150offset_0\\150_66.0,154.9,20_5.csv' mode='w' encoding='utf-8'>"
,6,150,0,150,66.0,154.9,20,110763.21,1021.5264,14,60344.42,"<_io.TextIOWrapper name='C:\\ProsjektOppgave\\emfi-studies\\_results_ZCentral\\20231110-134141\\raw_dumps\\150V\\width_150offset_0\\150_66.0,154.9,20_6.csv' mode='w' encoding='utf-8'>"
,7,150,0,150,66.0,154.9,20,111937.375,1017.61255,14,61618.395,"<_io.TextIOWrapper name='C:\\ProsjektOppgave\\emfi-studies\\_results_ZCentral\\20231110-134141\\raw_dumps\\150V\\width_150offset_0\\150_66.0,154.9,20_7.csv' mode='w' encoding='utf-8'>"
,8,150,0,150,66.0,154.9,20,110371.81,1009.7847,14,59365.953,"<_io.TextIOWrapper name='C:\\ProsjektOppgave\\emfi-studies\\_results_ZCentral\\20231110-134141\\raw_dumps\\150V\\width_150offset_0\\150_66.0,154.9,20_8.csv' mode='w' encoding='utf-8'>"
,9,150,0,150,66.0,154.9,20,110763.21,1005.87085,14,58436.395,"<_io.TextIOWrapper name='C:\\ProsjektOppgave\\emfi-studies\\_results_ZCentral\\20231110-134141\\raw_dumps\\150V\\width_150offset_0\\150_66.0,154.9,20_9.csv' mode='w' encoding='utf-8'>"
,0,150,0,150,66.0,154.9,22,111937.375,841.4873,14,49958.906,"<_io.TextIOWrapper name='C:\\ProsjektOppgave\\emfi-studies\\_results_ZCentral\\20231110-134141\\raw_dumps\\150V\\width_150offset_0\\150_66.0,154.9,22_0.csv' mode='w' encoding='utf-8'>"
,1,150,0,150,66.0,154.9,22,109197.66,821.9178,15,48046.97,"<_io.TextIOWrapper name='C:\\ProsjektOppgave\\emfi-studies\\_results_ZCentral\\20231110-134141\\raw_dumps\\150V\\width_150offset_0\\150_66.0,154.9,22_1.csv' mode='w' encoding='utf-8'>"
,2,150,0,150,66.0,154.9,22,109589.05,829.7456,15,51313.113,"<_io.TextIOWrapper name='C:\\ProsjektOppgave\\emfi-studies\\_results_ZCentral\\20231110-134141\\raw_dumps\\150V\\width_150offset_0\\150_66.0,154.9,22_2.csv' mode='w' encoding='utf-8'>"
,3,150,0,150,66.0,154.9,22,111545.984,837.57336,13,48941.297,"<_io.TextIOWrapper name='C:\\ProsjektOppgave\\emfi-studies\\_results_ZCentral\\20231110-134141\\raw_dumps\\150V\\width_150offset_0\\150_66.0,154.9,22_3.csv' mode='w' encoding='utf-8'>"
,4,150,0,150,66.0,154.9,22,111154.6,837.57336,14,53275.93,"<_io.TextIOWrapper name='C:\\ProsjektOppgave\\emfi-studies\\_results_ZCentral\\20231110-134141\\raw_dumps\\150V\\width_150offset_0\\150_66.0,154.9,22_4.csv' mode='w' encoding='utf-8'>"
,5,150,0,150,66.0,154.9,22,111545.984,833.6595,15,49651.664,"<_io.TextIOWrapper name='C:\\ProsjektOppgave\\emfi-studies\\_results_ZCentral\\20231110-134141\\raw_dumps\\150V\\width_150offset_0\\150_66.0,154.9,22_5.csv' mode='w' encoding='utf-8'>"
,6,150,0,150,66.0,154.9,22,111545.984,837.57336,14,50941.29,"<_io.TextIOWrapper name='C:\\ProsjektOppgave\\emfi-studies\\_results_ZCentral\\20231110-134141\\raw_dumps\\150V\\width_150offset_0\\150_66.0,154.9,22_6.csv' mode='w' encoding='utf-8'>"
,7,150,0,150,66.0,154.9,22,111154.6,833.6595,15,51448.14,"<_io.TextIOWrapper name='C:\\ProsjektOppgave\\emfi-studies\\_results_ZCentral\\20231110-134141\\raw_dumps\\150V\\width_150offset_0\\150_66.0,154.9,22_7.csv' mode='w' encoding='utf-8'>"
,8,150,0,150,66.0,154.9,22,112328.766,841.4873,14,52054.793,"<_io.TextIOWrapper name='C:\\ProsjektOppgave\\emfi-studies\\_results_ZCentral\\20231110-134141\\raw_dumps\\150V\\width_150offset_0\\150_66.0,154.9,22_8.csv' mode='w' encoding='utf-8'>"
,9,150,0,150,66.0,154.9,22,110371.81,833.6595,14,49156.555,"<_io.TextIOWrapper name='C:\\ProsjektOppgave\\emfi-studies\\_results_ZCentral\\20231110-134141\\raw_dumps\\150V\\width_150offset_0\\150_66.0,154.9,22_9.csv' mode='w' encoding='utf-8'>"
,0,150,0,150,66.0,154.9,24,109980.43,669.27594,14,35813.11,"<_io.TextIOWrapper name='C:\\ProsjektOppgave\\emfi-studies\\_results_ZCentral\\20231110-134141\\raw_dumps\\150V\\width_150offset_0\\150_66.0,154.9,24_0.csv' mode='w' encoding='utf-8'>"
,1,150,0,150,66.0,154.9,24,110763.21,675.1468,14,35649.707,"<_io.TextIOWrapper name='C:\\ProsjektOppgave\\emfi-studies\\_results_ZCentral\\20231110-134141\\raw_dumps\\150V\\width_150offset_0\\150_66.0,154.9,24_1.csv' mode='w' encoding='utf-8'>"
,2,150,0,150,66.0,154.9,24,109980.43,671.23285,14,35576.32,"<_io.TextIOWrapper name='C:\\ProsjektOppgave\\emfi-studies\\_results_ZCentral\\20231110-134141\\raw_dumps\\150V\\width_150offset_0\\150_66.0,154.9,24_2.csv' mode='w' encoding='utf-8'>"
,3,150,0,150,66.0,154.9,24,109197.66,671.23285,14,35662.426,"<_io.TextIOWrapper name='C:\\ProsjektOppgave\\emfi-studies\\_results_ZCentral\\20231110-134141\\raw_dumps\\150V\\width_150offset_0\\150_66.0,154.9,24_3.csv' mode='w' encoding='utf-8'>"
,4,150,0,150,66.0,154.9,24,109980.43,669.27594,14,36020.555,"<_io.TextIOWrapper name='C:\\ProsjektOppgave\\emfi-studies\\_results_ZCentral\\20231110-134141\\raw_dumps\\150V\\width_150offset_0\\150_66.0,154.9,24_4.csv' mode='w' encoding='utf-8'>"
,5,150,0,150,66.0,154.9,24,111545.984,677.1037,14,35494.133,"<_io.TextIOWrapper name='C:\\ProsjektOppgave\\emfi-studies\\_results_ZCentral\\20231110-134141\\raw_dumps\\150V\\width_150offset_0\\150_66.0,154.9,24_5.csv' mode='w' encoding='utf-8'>"
,6,150,0,150,66.0,154.9,24,112328.766,684.9315,14,35726.027,"<_io.TextIOWrapper name='C:\\ProsjektOppgave\\emfi-studies\\_results_ZCentral\\20231110-134141\\raw_dumps\\150V\\width_150offset_0\\150_66.0,154.9,24_6.csv' mode='w' encoding='utf-8'>"
,7,150,0,150,66.0,154.9,24,111545.984,675.1468,14,35440.312,"<_io.TextIOWrapper name='C:\\ProsjektOppgave\\emfi-studies\\_results_ZCentral\\20231110-134141\\raw_dumps\\150V\\width_150offset_0\\150_66.0,154.9,24_7.csv' mode='w' encoding='utf-8'>"
,8,150,0,150,66.0,154.9,24,109589.05,677.1037,13,35767.12,"<_io.TextIOWrapper name='C:\\ProsjektOppgave\\emfi-studies\\_results_ZCentral\\20231110-134141\\raw_dumps\\150V\\width_150offset_0\\150_66.0,154.9,24_8.csv' mode='w' encoding='utf-8'>"
,9,150,0,150,66.0,154.9,24,110371.81,675.1468,14,35699.61,"<_io.TextIOWrapper name='C:\\ProsjektOppgave\\emfi-studies\\_results_ZCentral\\20231110-134141\\raw_dumps\\150V\\width_150offset_0\\150_66.0,154.9,24_9.csv' mode='w' encoding='utf-8'>"
,0,150,0,150,66.0,154.9,26,108414.875,545.9883,15,29249.51,"<_io.TextIOWrapper name='C:\\ProsjektOppgave\\emfi-studies\\_results_ZCentral\\20231110-134141\\raw_dumps\\150V\\width_150offset_0\\150_66.0,154.9,26_0.csv' mode='w' encoding='utf-8'>"
,1,150,0,150,66.0,154.9,26,110371.81,557.7299,13,29441.287,"<_io.TextIOWrapper name='C:\\ProsjektOppgave\\emfi-studies\\_results_ZCentral\\20231110-134141\\raw_dumps\\150V\\width_150offset_0\\150_66.0,154.9,26_1.csv' mode='w' encoding='utf-8'>"
,2,150,0,150,66.0,154.9,26,111154.6,559.6869,14,29733.857,"<_io.TextIOWrapper name='C:\\ProsjektOppgave\\emfi-studies\\_results_ZCentral\\20231110-134141\\raw_dumps\\150V\\width_150offset_0\\150_66.0,154.9,26_2.csv' mode='w' encoding='utf-8'>"
,3,150,0,150,66.0,154.9,26,109980.43,559.6869,14,29146.773,"<_io.TextIOWrapper name='C:\\ProsjektOppgave\\emfi-studies\\_results_ZCentral\\20231110-134141\\raw_dumps\\150V\\width_150offset_0\\150_66.0,154.9,26_3.csv' mode='w' encoding='utf-8'>"
,4,150,0,150,66.0,154.9,26,108806.26,545.9883,14,29350.297,"<_io.TextIOWrapper name='C:\\ProsjektOppgave\\emfi-studies\\_results_ZCentral\\20231110-134141\\raw_dumps\\150V\\width_150offset_0\\150_66.0,154.9,26_4.csv' mode='w' encoding='utf-8'>"
,5,150,0,150,66.0,154.9,26,108806.26,545.9883,14,29907.047,"<_io.TextIOWrapper name='C:\\ProsjektOppgave\\emfi-studies\\_results_ZCentral\\20231110-134141\\raw_dumps\\150V\\width_150offset_0\\150_66.0,154.9,26_5.csv' mode='w' encoding='utf-8'>"
,6,150,0,150,66.0,154.9,26,111545.984,563.60077,13,29582.19,"<_io.TextIOWrapper name='C:\\ProsjektOppgave\\emfi-studies\\_results_ZCentral\\20231110-134141\\raw_dumps\\150V\\width_150offset_0\\150_66.0,154.9,26_6.csv' mode='w' encoding='utf-8'>"
,7,150,0,150,66.0,154.9,26,112328.766,559.6869,15,29533.268,"<_io.TextIOWrapper name='C:\\ProsjektOppgave\\emfi-studies\\_results_ZCentral\\20231110-134141\\raw_dumps\\150V\\width_150offset_0\\150_66.0,154.9,26_7.csv' mode='w' encoding='utf-8'>"
,8,150,0,150,66.0,154.9,26,109589.05,549.90216,14,29652.643,"<_io.TextIOWrapper name='C:\\ProsjektOppgave\\emfi-studies\\_results_ZCentral\\20231110-134141\\raw_dumps\\150V\\width_150offset_0\\150_66.0,154.9,26_8.csv' mode='w' encoding='utf-8'>"
,9,150,0,150,66.0,154.9,26,110371.81,553.81604,14,29653.613,"<_io.TextIOWrapper name='C:\\ProsjektOppgave\\emfi-studies\\_results_ZCentral\\20231110-134141\\raw_dumps\\150V\\width_150offset_0\\150_66.0,154.9,26_9.csv' mode='w' encoding='utf-8'>"
,0,150,0,150,66.0,154.9,28,109980.43,463.79648,13,24302.35,"<_io.TextIOWrapper name='C:\\ProsjektOppgave\\emfi-studies\\_results_ZCentral\\20231110-134141\\raw_dumps\\150V\\width_150offset_0\\150_66.0,154.9,28_0.csv' mode='w' encoding='utf-8'>"
,1,150,0,150,66.0,154.9,28,109197.66,457.92563,15,24418.787,"<_io.TextIOWrapper name='C:\\ProsjektOppgave\\emfi-studies\\_results_ZCentral\\20231110-134141\\raw_dumps\\150V\\width_150offset_0\\150_66.0,154.9,28_1.csv' mode='w' encoding='utf-8'>"
,2,150,0,150,66.0,154.9,28,111154.6,461.83954,13,24099.805,"<_io.TextIOWrapper name='C:\\ProsjektOppgave\\emfi-studies\\_results_ZCentral\\20231110-134141\\raw_dumps\\150V\\width_150offset_0\\150_66.0,154.9,28_2.csv' mode='w' encoding='utf-8'>"
,3,150,0,150,66.0,154.9,28,109980.43,457.92563,14,24262.234,"<_io.TextIOWrapper name='C:\\ProsjektOppgave\\emfi-studies\\_results_ZCentral\\20231110-134141\\raw_dumps\\150V\\width_150offset_0\\150_66.0,154.9,28_3.csv' mode='w' encoding='utf-8'>"
,4,150,0,150,66.0,154.9,28,111154.6,463.79648,13,24591.977,"<_io.TextIOWrapper name='C:\\ProsjektOppgave\\emfi-studies\\_results_ZCentral\\20231110-134141\\raw_dumps\\150V\\width_150offset_0\\150_66.0,154.9,28_4.csv' mode='w' encoding='utf-8'>"
,5,150,0,150,66.0,154.9,28,110763.21,465.75342,13,23851.27,"<_io.TextIOWrapper name='C:\\ProsjektOppgave\\emfi-studies\\_results_ZCentral\\20231110-134141\\raw_dumps\\150V\\width_150offset_0\\150_66.0,154.9,28_5.csv' mode='w' encoding='utf-8'>"
,6,150,0,150,66.0,154.9,28,111545.984,467.71036,14,23839.531,"<_io.TextIOWrapper name='C:\\ProsjektOppgave\\emfi-studies\\_results_ZCentral\\20231110-134141\\raw_dumps\\150V\\width_150offset_0\\150_66.0,154.9,28_6.csv' mode='w' encoding='utf-8'>"
,7,150,0,150,66.0,154.9,28,110763.21,463.79648,14,24364.969,"<_io.TextIOWrapper name='C:\\ProsjektOppgave\\emfi-studies\\_results_ZCentral\\20231110-134141\\raw_dumps\\150V\\width_150offset_0\\150_66.0,154.9,28_7.csv' mode='w' encoding='utf-8'>"
,8,150,0,150,66.0,154.9,28,109980.43,455.9687,15,24310.178,"<_io.TextIOWrapper name='C:\\ProsjektOppgave\\emfi-studies\\_results_ZCentral\\20231110-134141\\raw_dumps\\150V\\width_150offset_0\\150_66.0,154.9,28_8.csv' mode='w' encoding='utf-8'>"
,9,150,0,150,66.0,154.9,28,110371.81,459.88257,14,24939.336,"<_io.TextIOWrapper name='C:\\ProsjektOppgave\\emfi-studies\\_results_ZCentral\\20231110-134141\\raw_dumps\\150V\\width_150offset_0\\150_66.0,154.9,28_9.csv' mode='w' encoding='utf-8'>"
,0,150,0,150,66.0,154.9,30,111545.984,394.32486,14,21345.89,"<_io.TextIOWrapper name='C:\\ProsjektOppgave\\emfi-studies\\_results_ZCentral\\20231110-134141\\raw_dumps\\150V\\width_150offset_0\\150_66.0,154.9,30_0.csv' mode='w' encoding='utf-8'>"
,1,150,0,150,66.0,154.9,30,108414.875,385.5186,14,21161.447,"<_io.TextIOWrapper name='C:\\ProsjektOppgave\\emfi-studies\\_results_ZCentral\\20231110-134141\\raw_dumps\\150V\\width_150offset_0\\150_66.0,154.9,30_1.csv' mode='w' encoding='utf-8'>"
,2,150,0,150,66.0,154.9,30,112328.766,396.2818,13,21147.262,"<_io.TextIOWrapper name='C:\\ProsjektOppgave\\emfi-studies\\_results_ZCentral\\20231110-134141\\raw_dumps\\150V\\width_150offset_0\\150_66.0,154.9,30_2.csv' mode='w' encoding='utf-8'>"
,3,150,0,150,66.0,154.9,30,109589.05,386.49707,15,21126.225,"<_io.TextIOWrapper name='C:\\ProsjektOppgave\\emfi-studies\\_results_ZCentral\\20231110-134141\\raw_dumps\\150V\\width_150offset_0\\150_66.0,154.9,30_3.csv' mode='w' encoding='utf-8'>"
,4,150,0,150,66.0,154.9,30,110371.81,390.41095,14,21274.95,"<_io.TextIOWrapper name='C:\\ProsjektOppgave\\emfi-studies\\_results_ZCentral\\20231110-134141\\raw_dumps\\150V\\width_150offset_0\\150_66.0,154.9,30_4.csv' mode='w' encoding='utf-8'>"
,5,150,0,150,66.0,154.9,30,110763.21,389.4325,14,21116.44,"<_io.TextIOWrapper name='C:\\ProsjektOppgave\\emfi-studies\\_results_ZCentral\\20231110-134141\\raw_dumps\\150V\\width_150offset_0\\150_66.0,154.9,30_5.csv' mode='w' encoding='utf-8'>"
,6,150,0,150,66.0,154.9,30,112328.766,391.38943,14,21023.482,"<_io.TextIOWrapper name='C:\\ProsjektOppgave\\emfi-studies\\_results_ZCentral\\20231110-134141\\raw_dumps\\150V\\width_150offset_0\\150_66.0,154.9,30_6.csv' mode='w' encoding='utf-8'>"
,7,150,0,150,66.0,154.9,30,111154.6,394.32486,14,20999.512,"<_io.TextIOWrapper name='C:\\ProsjektOppgave\\emfi-studies\\_results_ZCentral\\20231110-134141\\raw_dumps\\150V\\width_150offset_0\\150_66.0,154.9,30_7.csv' mode='w' encoding='utf-8'>"
,8,150,0,150,66.0,154.9,30,110763.21,387.47552,14,20750.98,"<_io.TextIOWrapper name='C:\\ProsjektOppgave\\emfi-studies\\_results_ZCentral\\20231110-134141\\raw_dumps\\150V\\width_150offset_0\\150_66.0,154.9,30_8.csv' mode='w' encoding='utf-8'>"
,9,150,0,150,66.0,154.9,30,109197.66,386.49707,15,21117.906,"<_io.TextIOWrapper name='C:\\ProsjektOppgave\\emfi-studies\\_results_ZCentral\\20231110-134141\\raw_dumps\\150V\\width_150offset_0\\150_66.0,154.9,30_9.csv' mode='w' encoding='utf-8'>"
,0,150,0,200,66.0,154.9,14,111154.6,1812.133,14,111178.08,"<_io.TextIOWrapper name='C:\\ProsjektOppgave\\emfi-studies\\_results_ZCentral\\20231110-134141\\raw_dumps\\150V\\width_200offset_0\\150_66.0,154.9,14_0.csv' mode='w' encoding='utf-8'>"
,1,150,0,200,66.0,154.9,14,109197.66,1796.4775,14,113144.82,"<_io.TextIOWrapper name='C:\\ProsjektOppgave\\emfi-studies\\_results_ZCentral\\20231110-134141\\raw_dumps\\150V\\width_200offset_0\\150_66.0,154.9,14_1.csv' mode='w' encoding='utf-8'>"
,2,150,0,200,66.0,154.9,14,109589.05,1808.2192,15,118755.375,"<_io.TextIOWrapper name='C:\\ProsjektOppgave\\emfi-studies\\_results_ZCentral\\20231110-134141\\raw_dumps\\150V\\width_200offset_0\\150_66.0,154.9,14_2.csv' mode='w' encoding='utf-8'>"
